Product Supplier ID,Product Category,Supplier Office,Product Description,Contact Name,Company,Address 1,Address 2,City,Prov/State,Zip/Postal,Country,Phone,Fax,Email,Web,Represents,Affiliation
9766,354,1,HOTEL REPS & CHAINS IN CANADA,Eric Douay,CHATEAUX & HOTELS DE FRANCE,625 W Rene Levesque Blvd,Suite 320,Montreal,PQ,H3B 1R2, ,5143939585,5143939029,dtour.marketing@planetepc.qc.ca,http://www.dtourmarketing.com,D-TOUR MARKETING,PGY
9785,500,1,TOUR OPERATORS/WHOLESALES,Michael Merrithew,MERIT TRAVEL GROUP INC,145 King St W,Suite 2020,Toronto,ON,M5H 1J8, ,4163688558,4169559869,golf@merit.ca, , ,PGY
9785,501,1,TOUR OPERATORS/WHOLESALES,Michael Merrithew,GOLF HOLIDAYS,145 King St W,Suite 2020,Toronto,ON,M5H 1J8, ,4163688558,4169559869,golf@merit.ca, ,MERIT TRAVEL GROUP INC,PGY
9787,350,1,HOTEL REPS & CHAINS IN CANADA,Maryse Casol Gravel,ACCOR CORALIA CANADA/THALASSA CANADA,c/o Novotel Montreal,1180 rue de la Montagne,Montreal,PQ,H3G 1Z1, ,5148616341,5148615558, , , ,PGY
9793,500,1,TOUR OPERATORS/WHOLESALES,Filipe Viana,MUNDITRAVEL VACATIONS,1110 Dundas St W,2nd Fl,Toronto,ON,M6J 1X2, ,4165386213,4165384723,mundiyyz@passport.ca,http://www.munditravelvacations.com, ,PGY
9820,150,1,AIRLINES, ,VASP BRAZILIAN AIRLINES,4000 W Flager St, ,Miami,FL,33134,USA,8887228277,8884767960, , , , 
9884,500,1,TOUR OPERATORS/WHOLESALES,Mike Kolosowski,BLUE MARK INT'L TRAVEL,3378 Lakeshore Blvd W, ,Toronto,ON,M8W 1M9, ,4162555000,4162595092,bluemark@tamcotec.com,http://www.lotcanada.com, ,PGY
9940,100,1,AIRLINE CONSOLIDATORS,Joel Marchal,GLOBAL CONNECTIONS,1199 W Pender St,Suite 408,Vancouver,BC,V6E 2R1, ,6046811221,6046812754,glblconx@istar.ca, , ,ACTAPGY
9940,500,1,TOUR OPERATORS/WHOLESALES,Joel Marchal,GLOBAL CONNECTIONS,1199 W Pender St,Suite 408,Vancouver,BC,V6E 2R1, ,6046811221,6046812754,glblconx@istar.ca, , ,ACTAPGY
10009,500,1,TOUR OPERATORS/WHOLESALES,Chris Lillejord,CARLSON WAGONLIT,828C Baker St,Rotary Clock Tower Sq,Cranbrook,BC,V1C 1A2, ,2504892761,2504895108, , , ,ACTANEW
10019,500,1,TOUR OPERATORS/WHOLESALES,Shirley Young,GOLD CREST TOURS LTD.,43 - 45 King William St, ,Hamilton,ON,L8R 1A2, ,9055285020,9055274001,info@goldcresttours.com,http://www.goldcresttours.com, ,PGY
10145,150,1,AIRLINES,Betty J. Dewan,SA ALLIANCE AIR,209 Dundas St W,PO Box 58,Whitby,ON,L1N 5R7, ,9054278510,9056669231,alliance@baxter.net,http://www.saallianceair.com, ,ACTAPGY
10161,500,1,TOUR OPERATORS/WHOLESALES,Michael Evans,ESCAPE ROUTES,2275 Speakman Dr,Unit 2,Mississauga,ON,L5K 1B1, ,9054031244,9054038360,info@escaperoutestours.com,http://www.escaperoutestours.com, ,ACTAPGY
10164,500,1,TOUR OPERATORS/WHOLESALES,Allan Ngan,HARVEST TOURS,8877 Odlin Crescent,Unit 110,Richmond,BC,V6X 3Z7, ,6042148878,6042148879,info@harvestours.com, , ,PGY
10195,500,1,TOUR OPERATORS/WHOLESALES,John Favilla,ALLEGRO TOURS,1376 Bank St, ,Ottawa,ON,K1H 7Y3, ,6135239910,6135236448,jfavilla@allegrotours.net, , ,PGY
10238,500,1,TOUR OPERATORS/WHOLESALES,George Hallal,TOUR CURE-VAC,5250 Ferrier,Suite 601,Montreal,PQ,H4P 1L6, ,5143451154,5143458491, , , , 
10249,500,1,TOUR OPERATORS/WHOLESALES,Mughal Dost,GENERAL TOURS AND TRAVEL SERVICES,285 Garry St, ,Winnipeg,MB,R3C 1H9, ,2049430596,2049475550,generaltour@sprint.ca, , , 
10260,500,1,TOUR OPERATORS/WHOLESALES,David Fanstone,THE SUNSHINE FESTIVAL THEATRE CO,17A Mississaga St W,2nd Fl,Orillia,ON,L3V 3A5, ,8006838747,7053258376,sunfest@bconnex.net,http://www.sunshinefestival.orillia.on, , 
10314,350,1,HOTEL REPS & CHAINS IN CANADA,Roy Frankel,DIMENSIONAL INCENTIVES HOTELS,240 Heath St W,Suite 1804,Toronto,ON,M5P 3L5, ,4169224616,4169221796,leknarf@sprint.ca,http://www.dihotels.com, ,PGY
10320,350,1,HOTEL REPS & CHAINS IN CANADA,Sheila Bowslaugh,BOWSLAUGH THARYAN & ASSOCIATES,37 Tulip St, ,Oakville,ON,L6L 3V3, ,4163680768,4163681508,1sheila@interlog.com, , ,PGY
10329,500,1,TOUR OPERATORS/WHOLESALES,Normand Schafer,FAR & AWAY ADVENTURES,125-176 Wilson St, ,Victoria,BC,V9A 7N6, ,2503853001,2503853031, ,http://www.islandnet.com, , 
10337,350,1,HOTEL REPS & CHAINS IN CANADA,Lisa Neale,BASS HOTELS & RESORTS,970 Dixon Rd, ,Toronto (Etobicoke),ON,M9W 1J9, ,4166754122,4166759779, ,http://www.holiday-inn.com, ,PGY
10356,150,1,AIRLINES,Ron Hell,BEARSKIN AIRLINES,1475 W. Walsh St, ,Thunder Bay,ON,P7E 4X6, ,8075771141,8074742610, ,http://www.bearskinairlines.com, ,ACTAPGY
10372,500,1,TOUR OPERATORS/WHOLESALES,Johnny Nguyen,HAI TRAVEL INTERNATIONAL,360 Notre-Dame ouest,Mezz 4,Montreal,PQ,H2Y 1T9, ,5142810618,5142862511,johnny@voyages-hai.com,http://www.voyages-hai.com, , 
10670,600,1,YACHT & BOAT CHARTERS,Keith Stratton,A TO SEA YACHTING INC,39 Queen St,Unit 211,Cobourg,ON,K9A 1M8, ,9053778224,905,info@atosea.com,http://www.atosea.com, ,PGY
10762,500,1,TOUR OPERATORS/WHOLESALES,Sam Arabi,WORLDLINK TRAVEL INC,6011 Yonge St, ,Toronto (North York),ON,M2M 2W2, ,4162219199,4162219204, , , ,PGY
11079,150,1,AIRLINES,Hugo Maggi,GRUPO TACA,1235 Bay St,Suite 600,Toronto,ON,M5R 3K4, ,4169682222,4169680363, ,http://www.grupotaca.com, ,PGY
11079,151,1,AIRLINES, ,LACSA AIRLINES OF COSTA RICA, , , , , , ,,, , ,GRUPO TACA, 
11106,500,1,TOUR OPERATORS/WHOLESALES,Tordes Schaefer-Antes,ADVENTURES ABROAD,20800 Westminster Hwy,Suite 2148,Richmond,BC,V6V 2W3, ,6043031099,6043031076, , , ,ACTANEWP
11107,500,1,TOUR OPERATORS/WHOLESALES,Sam Char,AIR PAX,500 St. Martin ouest,Bureau 450,Laval,PQ,H7M 3Y2, ,5148565711,5146681223, , , ,ACTANEW
11119,400,1,MOTOR COACH TOUR OPERATORS,Loreen Walter,DKM COACH LINES LTD,1908 Spruce Hill Rd, ,Pickering,ON,L1V 1S7, ,4164104680,4168313384,dkmcl@home.com,http://www.dkmtravel.com, ,PGY
11119,401,1,MOTOR COACH TOUR OPERATORS, ,CASINO DIRECT, , , , , , ,,, , ,DKM COACH LINES LTD, 
11140,350,1,HOTEL REPS & CHAINS IN CANADA,Hossein Lotfi,SILK ROAD TOURS LTD,300-1497 Marine Dr, ,West Vancouver,BC,V7T 1B8, ,6049253831,6049256269,travel@silkroadtours.com,http://www.silkroadtours.com, ,ACTAPGY
11140,500,1,TOUR OPERATORS/WHOLESALES,Hossein Lotfi,SILK ROAD TOURS LTD,300-1497 Marine Dr, ,West Vancouver,BC,V7T 1B8, ,6049253831,6049256269,travel@silkroadtours.com,http://www.silkroadtours.com, ,ACTAPGY
11141,500,1,TOUR OPERATORS/WHOLESALES,David Hannah,SAMSON HOLIDAYS,202-357 Preston St, ,Ottawa,ON, , ,6135677567,6135677668,samson.holidays@sympatico.ca,http://www.samsonholidays.com, ,ACTAPGY
11143,600,1,YACHT & BOAT CHARTERS,Debbie Dudley,SEASHORE CHARTERS LTD.,P O Box 21052, ,Prince Rupert,BC,V8J 4P2, ,2506245645,2506274393,info@seashorecharter.com,http://www.seashorecharter.com, , 
11144,100,1,AIRLINE CONSOLIDATORS,Jose Duarte,VISTASOL TOURS,2 Carlton St,Suite 1710,Toronto,ON,M5B 1J3, ,4165982636,4165989616,vistasol@pathcom.com, , , 
11144,500,1,TOUR OPERATORS/WHOLESALES,Jose Duarte,VISTASOL TOURS,2 Carlton St,Suite 1710,Toronto,ON,M5B 1J3, ,4165982636,4165989616,vistasol@pathcom.com, , , 
11145,150,1,AIRLINES,Barry Tawse,WESTJET AIRLINES LTD.,35 McTavish Pl NE, ,Calgary,AB,T2E 7J7, ,4037352621,4035714649, ,http://www.westjet.com, ,ACTAPGY
11147,500,1,TOUR OPERATORS/WHOLESALES,Ismail G Tekbas,TURKISH TRAVEL SPECIALISTS,1575 W Georgia St,Suite 275,Vancouver,BC,V6G 2V3, ,8884887226,888,tts@portal.ca,http://www.turkish-travel.com, , 
11148,100,1,AIRLINE CONSOLIDATORS,David McFadzean,TRAVELPACK MARKETING & LEISURE SERVICES,5484 Tomken Rd,Unit 24,Mississauga,ON,L4W 2Z6, ,9056024488,9056025958, , , ,ACTAPGY
11148,500,1,TOUR OPERATORS/WHOLESALES,David McFadzean,TRAVELPACK MARKETING & LEISURE SERVICES,5484 Tomken Rd,Unit 24,Mississauga,ON,L4W 2Z6, ,9056024488,9056025958, , , ,ACTAPGY
11149,400,1,MOTOR COACH TOUR OPERATORS,Maude Thornhill,DRL COACHLINES,100 New Gower St,Suite 1230,St. John's,NF,A1C 6K3, ,7097388088,7097222976,drl@nfld.com,http://www.drlgroup.com, ,ACTAPGY
11149,500,1,TOUR OPERATORS/WHOLESALES,Maude Thornhill,DRL COACHLINES,100 New Gower St,Suite 1230,St. John's,NF,A1C 6K3, ,7097388088,7097222976,drl@nfld.com,http://www.drlgroup.com, ,ACTAPGY
11156,250,1,CAR RENTALS,Tony Veca,ALITOURS INTERNATIONAL INC.,792 St. Clair Ave W,Suite 13,Toronto,ON,M6C 1B6, ,4166537751,4166539010,alitours@baxter.net,http://www.alitours.com, ,PGY
11156,251,1,CAR RENTALS, ,ALITOURS CAR RENTAL BY HERTZ, , , , , , ,,, , ,ALITOURS INTERNATIONAL INC., 
11156,500,1,TOUR OPERATORS/WHOLESALES,Tony Veca,ALITOURS INTERNATIONAL INC.,792 St. Clair Ave W,Suite 13,Toronto,ON,M6C 1B6, ,4166537751,4166539010,alitours@baxter.net,http://www.alitours.com, ,PGY
11157,550,1,TRAVEL INSURANCE,Chris LeBlanc,ATLANTIC BLUE CROSS CARE,PO Box 220,644 Main St,Moncton,NB,E1C 8L3, ,5068531811,5068674651,chris.leblanc@atl.bluecross.ca, , ,ACTANEWP
11158,550,1,TRAVEL INSURANCE,Bonnie Mazur,BLUE CROSS OF MANITOBA,PO Box 1046,Polo Park Centre #100A,Winnipeg,MB,R3C 2X7, ,2047886885,2047865965, , , ,ACTANEW
11160,550,1,TRAVEL INSURANCE,Jack P. Davison,SASKATCHEWAN BLUE CROSS,PO Box 4030,516-2nd Ave N,Saskatoon,SK,S7K 3T2, ,3062441192,3066525751,jdavison@sk.bluecross.ca,http://www.sk.bluecross.ca, ,ACTANEWP
11161,550,1,TRAVEL INSURANCE,Richard Lachance,CROIX BLEUE DU QUEBEC,550 Sherbrooke Ouest,Bureau 160,Montreal,PQ,H3A 1B9, ,5142868418,5142868413, , , ,ACTANEW
11162,350,1,HOTEL REPS & CHAINS IN CANADA,Colleen Ayers,CASINO NOVA SCOTIA,1983 Upper Water St, ,Halifax,NS,B3J 3Y5, ,9024966671,9024287846, , , ,ACTANEW
11163,350,1,HOTEL REPS & CHAINS IN CANADA,Charles Cote,RADISSON HOTELS & RESORTS WORLDWIDE,2465 De Lotbiniere, ,Laval,PQ,H7E 5B5, ,4506297759,4506297715,ccote@radisson.com,http://www.radisson.com, ,ACTANEWP
11164,550,1,TRAVEL INSURANCE,Nathalie Wilson,E.T.F.S. INSURANCE PROGRAM MANAGERS,1080 Beaver Hall Hill,Suite 912,Montreal,PQ,H4Z 1S8, ,5148749203,5143933271, , , ,NEW
11165,350,1,HOTEL REPS & CHAINS IN CANADA,Kathryn Warren,RADISSON PRESIDENT HOTEL & SUITES,8181 Cambie Rd, ,Richmond,BC,V6X 3X9, ,6042768181,6042768136, , , ,ACTANEW
11167,350,1,HOTEL REPS & CHAINS IN CANADA,Laurie Engstrom,RADISSON SUITE HOTEL WINNIPEG AIRPORT,1800 Wellington Ave, ,Winnipeg,MB,R3H 1B3, ,2047831700,2047866588, , , ,ACTANEWP
11168,350,1,HOTEL REPS & CHAINS IN CANADA,Lenna Kozan,DELTA REGINA HOTEL,1919 Saskatchewan Dr, ,Regina,SK,S4P 4H2, ,3065255255,3067817188, , , ,ACTANEWP
11169,350,1,HOTEL REPS & CHAINS IN CANADA,Jim Wirun,QUALITY HOTEL DOWNTOWN,90-22nd St E, ,Saskatoon,SK,S7K 3X6, ,3062442311,3066642234, , , ,ACTANEW
11170,350,1,HOTEL REPS & CHAINS IN CANADA,Lisa Abbasi,RAMADA MARLBOROUGH HOTEL,331 Smith St, ,Winnipeg,MB,R3B 2G9, ,2049426411,2049422017, , , ,ACTANEW
11171,550,1,TRAVEL INSURANCE,Renate M. Mueller,M.G. MACGREGOR INSURANCE AGENCY,8480 Granville St, ,Vancouver,BC,V6P 4Z7, ,6042632401,6042632484, , , ,ACTANEW
11172,550,1,TRAVEL INSURANCE,Nick Bohan,PACIFIC BLUE CROSS,PO Box 7000, ,Vancouver,BC,V6B 4E1, ,6044192009,6044192015,inhealth@pac.bluecross.ca,http://www.pac.bluecross.ca, ,ACTANEW
11173,550,1,TRAVEL INSURANCE,Kathleen Kolt,POTTRUFF & SMITH LEIPSIC INSURANCE,1120 Grant Ave,Suite 221,Winnipeg,MB,R3M 2A6, ,2049884884,2049884801, , , ,ACTANEW
11174,550,1,TRAVEL INSURANCE,Robert G. Boyd,WYLIE-CRUMP LTD.,900 W Georgia St,Suite 105,Vancouver,BC,V6C 2W6, ,6046878888,6046894080, , , ,ACTANEW
11176,350,1,HOTEL REPS & CHAINS IN CANADA,Roland Garoute,TRAVELODGE HOTEL AIRLANE(ACTA),698 W Arthur St, ,Thunder Bay,ON,P7E 5R8, ,8074731600,8074754852, ,http://www.airlane.com, ,ACTANEW
11177,350,1,HOTEL REPS & CHAINS IN CANADA,Shelly Dean,AIRPORT HOTEL HALIFAX,60 Bell Blvd, ,Enfield,NS,B2T 1K3, ,9028733000,9028733001, , , ,ACTANEWP
11180,350,1,HOTEL REPS & CHAINS IN CANADA,Joy K. Neefs,ATLIFIC HOTELS & RESORTS,221 Carlingview Dr, ,Toronto,ON,M9W 5E8, ,4166743444,4166743400, , , ,ACTAPGY
11182,350,1,HOTEL REPS & CHAINS IN CANADA,P.A. Hawes,BANFF CARIBOU PROPERTIES,521 Banff Ave,PO Box 279,Banff,AB,T0L 0C0, ,4037622642,4037624763, , , ,ACTANEW
11183,350,1,HOTEL REPS & CHAINS IN CANADA,P.A. Hawes,BANFF PTARMIGAN INN,337 Banff Ave,PO Box 1840,Banff,AB,T0L 0C0, ,4037622207,4037623577, , , ,ACTANEW
11184,350,1,HOTEL REPS & CHAINS IN CANADA,Martine Tobin,BARTELL HOTELS,4875 Harbour Dr,5th Fl,San Diego,CA,92106,USA,6192241556,6192242634,martine@bartellhotels.com, , ,ACTANEWP
11191,350,1,HOTEL REPS & CHAINS IN CANADA,Bob Henderson,BEST WESTERN PORT O'CALL INN,1935 McKnight Blvd NE, ,Calgary,AB,T2E 6V4, ,4032914600,4032508814,info@portocallinn.com,http://www.portocallinn.com, ,ACTANEW
11194,350,1,HOTEL REPS & CHAINS IN CANADA,Rosemarie Scerri-Brown,WYNDHAM BRISTOL PLACE-TORONTO AIRPORT,950 Dixon Rd, ,Toronto,ON,M9W 5N4, ,4166759444,4166752037, , , ,ACTANEWP
11196,350,1,HOTEL REPS & CHAINS IN CANADA,Tanya Ozard,CAMBRIDGE SUITES HOTEL,1583 Brunswick St, ,Halifax,NS,B3J 3P5, ,9024200555,9024209379,reservations@hfx.cambridgesuites.ns.ca,http://www.cambridgesuiteshotel.com, ,NEWPGY
11201,350,1,HOTEL REPS & CHAINS IN CANADA,Celine McNeil,CHATEAU FRONTENAC,1 rue des Carrieres, ,Quebec,PQ,G1R 4P5, ,4186912115,4186912168, , , ,ACTANEW
11203,350,1,HOTEL REPS & CHAINS IN CANADA,Suzanne Parent,CHATEAU ROYAL HOTEL SUITES,1420 Crescent St, ,Montreal,PQ,H3G 2B7, ,5148480999,5148481891,reservations@chateauroyal.com,http://www.chateauroyal.com, ,ACTANEWP
11206,350,1,HOTEL REPS & CHAINS IN CANADA,Joseph Dubois,COAST HOTELS AND RESORTS,1090 W Georgia St,Suite 900,Vancouver,BC,V6E 3V7, ,6046224486,6046880885,tour&travel@coasthotels.com,http://www.coasthotels.com, ,ACTANEWP
11211,350,1,HOTEL REPS & CHAINS IN CANADA,Jodi Bennett,THE LOMBARD,Two Lombard Pl, ,Winnipeg,MB,R3B 0Y3, ,2049856219,2049491486, ,http://www.lombardhotel.com, ,ACTANEW
11213,350,1,HOTEL REPS & CHAINS IN CANADA,Ms Willie Kelly,CROWNE PLAZA-CHATEAU LACOMBE,10111 Bellamy Hill, ,Edmonton,AB,T5J 1N7, ,7804208357,7804208379,wkelly@chateaulacombe.com,http//www.chateaulacombe.com, ,ACTANEWP
11214,350,1,HOTEL REPS & CHAINS IN CANADA,Rosemary Cook,CRYSTAL LODGE,Box 280, ,Whistler,BC,V0N 1B0, ,6049322221,6049321886,info@crystal-lodge.bc.ca,http://www.crystal-lodge.bc.ca, ,ACTANEW
11217,350,1,HOTEL REPS & CHAINS IN CANADA,Michael Gerringer,OCEANS RESORTS,2025 S Atlantic Ave, ,Daytona Beach,FL,32118,USA,9042571950,9042539935, , , ,ACTANEW
11218,350,1,HOTEL REPS & CHAINS IN CANADA,Betty Anne MacDonald,DELTA BARRINGTON,1875 Barrington St, ,Halifax,NS,B3J 3L6, ,9024297410,9024206524, , , ,ACTANEW
11220,350,1,HOTEL REPS & CHAINS IN CANADA,Michelle Leroux,DELTA CHELSEA HOTEL,33 Gerrard St W, ,Toronto,ON,M5G 1Z4, ,4165951975,4165854375,reservations@deltachelsea.com, , ,ACTANEWP
11223,350,1,HOTEL REPS & CHAINS IN CANADA,Gloria Hermanson,EDMONTON HOUSE,10205-100th Ave, ,Edmonton,AB,T5J 4B5, ,7804204000,7804204006,info@edmontonhouse.com,http://www.edmontonhouse.com, ,ACTANEWP
11226,350,1,HOTEL REPS & CHAINS IN CANADA,Sherraine Christopherso,FORT GARRY HOTEL,222 Broadway Ave, ,Winnipeg,MB,R3C 0R3, ,2049466510,2049427036,ftgarry@fortgarryhotel.com,http://www.fortgarryhotel.com, ,ACTANEW
11230,350,1,HOTEL REPS & CHAINS IN CANADA,Renee DeMarco,CENDANT CORPORATION,1 Sylvan Way, ,Parsippany,NJ,07054-0,USA,9734969700,9734961084, , , ,ACTANEW
11232,350,1,HOTEL REPS & CHAINS IN CANADA,Audrey Norton,HOLIDAY INN HARBOURVIEW,99 Wyse Rd, ,Dartmouth,NS,B3A 1L9, ,9024631100,9024641227,hi-hbr@istar.ca,http://www.holiday-inn.com/harbourview, ,ACTANEWP
11233,350,1,HOTEL REPS & CHAINS IN CANADA,Bruce Pinkerton,HOLIDAY INN ON KING,370 King St W, ,Toronto,ON,M5V 1J9, ,4165994000,4165998889,info@hiok.com, , ,ACTANEW
11237,350,1,HOTEL REPS & CHAINS IN CANADA,Christine Cadieux,RAMADA PLAZA HOTEL,35 Laurier, ,Hull,PQ,J8X 4E9, ,8197786111,8197788548,reserve@ramada-hotel-ottawa.com,http://www.ramada-hotel-ottawa.com, ,ACTANEW
11239,350,1,HOTEL REPS & CHAINS IN CANADA,Diane Cunningham,CROWNE PLAZA HOTEL GEORGIA,801 W Georgia St, ,Vancouver,BC,V6C 1P7, ,6046825556,6046425579,hgsales@hotelgeorgia.bc.ca,http://www.hotelgeorgia.bc.ca, ,ACTANEWP
11241,350,1,HOTEL REPS & CHAINS IN CANADA,Badran Kamel,HOTEL PRESIDENT,22 Taha Hussein St, ,Zamalek,CA,11211,E,2023400652,2023411752, , , ,ACTANEW
11243,350,1,HOTEL REPS & CHAINS IN CANADA,Dina Dickson,TRIUMPH HOWARD JOHNSON HOTEL,2737 Keele St, ,Toronto,ON,M3M 2E9, ,4166364656,4166315764, , , ,ACTANEW
11244,350,1,HOTEL REPS & CHAINS IN CANADA,Kecia Hoverson,HYATT REGENCY SCOTTSDALE,7500 E Doubletree Ranch Rd, ,Scottsdale,AZ,85260,USA,4809913388,4804835550, ,http://www.hyatt.com, ,ACTANEW
11245,350,1,HOTEL REPS & CHAINS IN CANADA,Sean Antonson,HYATT REGENCY VANCOUVER,655 Burrard St, ,Vancouver,BC,V6C 2R7, ,6046435813,6046823118, ,http://www.hyatt.com, ,ACTANEW
11248,350,1,HOTEL REPS & CHAINS IN CANADA,Georgina Rasco,INNS OF BANFF,PO Box 1077,600 Banff Ave,Banff,AB,T0L 0C0, ,4037624581,4037622434, , , ,ACTANEW
11249,350,1,HOTEL REPS & CHAINS IN CANADA,Ryan Murray,INNSUITES HOTELS,1615 E Northern Ave, ,Phoenix,AZ,85020,USA,6029976285,6029431407, , , ,ACTANEW
11251,350,1,HOTEL REPS & CHAINS IN CANADA,Joanne R. Cohen,CANTLIE SUITES HOTEL,1110 Sherbrooke St W, ,Montreal,PQ,H3A 1G9, ,5148422000,5148440328, ,http://www.hotelcantlie.com, ,ACTANEWP
11252,350,1,HOTEL REPS & CHAINS IN CANADA,Fred Mack,LIFESTYLE CONDOMINIUM VACATION,3200 Kempt Rd,Suite 212,Halifax,NS,B3K 4X1, ,9024558570,9024555001,lifestylegroup@ns.sympatico.ca, ,LIFESTYLE GROUP,ACTANEW
11252,500,1,TOUR OPERATORS/WHOLESALES,Fred Mack,CREATIVE VACATIONS & TOURS LTD,3200 Kempt Rd,Suite 212,Halifax,NS,B3K 4X1, ,9024554025,9024554048,lifestylegroup@ns.sympatico.ca, ,LIFESTYLE GROUP,ACTANEW
11258,350,1,HOTEL REPS & CHAINS IN CANADA,Monique Strouvens,NOVOTEL MONTREAL,1180 de la Montagene, ,Montreal,PQ,H3G 1Z1, ,5148616000,5148610992, , , ,ACTANEW
11262,350,1,HOTEL REPS & CHAINS IN CANADA,Lloyd Lindemann,REGINA TRAVELODGE WATERSLIDE HOTEL,4177 Albert St, ,Regina,SK,S4S 3R6, ,3065863443,3065869311, , , ,ACTANEW
11268,350,1,HOTEL REPS & CHAINS IN CANADA,Clint Remarchuk,PLACE LOUIS RIEL ALL-SUITE HOTEL,190 Smith St, ,Winnipeg,MB,R3C 1J8, ,2049576707,2049433574, , , ,ACTANEW
11271,350,1,HOTEL REPS & CHAINS IN CANADA,Georgie Willocks,PRINCE ROYAL SUITES HOTEL,618-5th Ave SW, ,Calgary,AB,T2P 0M7, ,4032984885,4032629991,services@princeroyalsuites.com,http://www.princeroyal.com, ,ACTA
11274,350,1,HOTEL REPS & CHAINS IN CANADA,Randy Vannatter,QUALITY HOTEL DOWNTOWN,1335 Howe St, ,Vancouver,BC,V6Z 1R7, ,6046820229,6046627566,sales@qualityhotelvancouver.com,http://www.qualityhotelvancouver.com, ,NEWPGY
11275,350,1,HOTEL REPS & CHAINS IN CANADA,Judy Saunders,SLUMBER INN,Box 1090, ,Wolfville,NS,B0P 1X0, ,9025425751,9025422276, , , ,ACTANEW
11277,350,1,HOTEL REPS & CHAINS IN CANADA,Louisa Zlepnig,SOUTHWAY INN OF OTTAWA,2431 Bank St, ,Ottawa,ON,K1V 8R9, ,6137370811,6137373207, ,http://www.southway.com, ,ACTANEW
11279,350,1,HOTEL REPS & CHAINS IN CANADA,Joan Murrell,ACCENT INNS,PO Box 760, ,Victoria,BC,V8W 2R5, ,2503601511,2503619820, , , ,ACTANEWP
11281,350,1,HOTEL REPS & CHAINS IN CANADA,Ross Evans,BANFF CENTRAL RESERVATIONS,550-11 Ave SW,#400,Calgary,AB,T2R 1M7, ,4037054012,4037054015,ross.evans@skibanff.com, , ,ACTANEWP
11282,350,1,HOTEL REPS & CHAINS IN CANADA,Keith Wilkinson,UTELL,7500 N Dreamy Draw Dr,Suite 120,Phoenix,AZ,85020,USA,6029067410,6028617687, , , ,ACTANEW
11283,350,1,HOTEL REPS & CHAINS IN CANADA,Cathy Thomson,THE SUTTON PLACE HOTEL,845 Burrard St, ,Vancouver,BC,V6Z 2K6, ,6046825511,6046422926,dirmktg@vcr.suttonplace.com,http://www.suttonplace.com, ,ACTANEWP
11285,350,1,HOTEL REPS & CHAINS IN CANADA,Valarie Henry,THE Y'S WAY INTERNATIONAL YMCA,224 E 47th St, ,New York,NY,10024,USA,2123082899,2123083161, , , ,ACTANEW
11287,350,1,HOTEL REPS & CHAINS IN CANADA,Penn Lewis,TORONTO COLONY HOTEL,89 Chestnut St, ,Toronto,ON,M5G 1R1, ,4169770707,4169771136, , , ,ACTANEW
11294,350,1,HOTEL REPS & CHAINS IN CANADA,Linda Chock,WAIKIKI BEACHCOMBER HOTEL,2300 Kalakaua Ave, ,Honolulu,HI,96815S9,USA,8089224646,8089234889, , , ,ACTANEW
11296,350,1,HOTEL REPS & CHAINS IN CANADA,Joanna Tsaparas,WEDGEWOOD HOTEL,845 Hornby St, ,Vancouver,BC,V6Z 1V1, ,6046897777,6046883074,info@wedgewoodhotel.com,http://www.wedgewoodhotel.com, ,ACTANEWP
11297,350,1,HOTEL REPS & CHAINS IN CANADA,Emma Povey,THE WESTIN BAYSHORE RESORT & MARINA,1601 Bayshore Dr, ,Vancouver,BC,V6G 2V4, ,6046916943,6046916959,bayshore.sales@westin.com, , ,ACTANEWP
11298,350,1,HOTEL REPS & CHAINS IN CANADA,Jan Montgomery,WHITE POINT BEACH LODGE,5426 Portland Pl, ,Halifax,NS,B3K 1A1, ,9024238887,9024298516, , , ,ACTANEWP
11301,200,1,ATTRACTIONS,Marjanne Verhoef,GASSAN DIAMONDS,Nieuwe Uilenburgerstraat,173-175,Amsterdam, ,1011 LN,HOLLAND,3120622533,3126246084, , , ,ACTANEW
11302,200,1,ATTRACTIONS,Shirley Davis Connor,GRACELAND ATTRACTIONS,3734 Elvis Presley Blvd, ,Memphis,TN,38116,USA,9013323322,9013321636,glsales@ixlmemphis.com,http://www.elvis-presley.com, ,ACTANEW
11304,200,1,ATTRACTIONS,Olivia Bedford,OLD TUCSON STUDIOS,201 S Kinney Rd, ,Tucson,AZ,85735,USA,5208830100,5205781269, , , ,ACTANEW
11305,200,1,ATTRACTIONS,Deborah Farish,OPRYLAND USA,2802 Opryland Dr, ,Nashville,TN,37214,USA,6158715088,6158716661, , , ,NEW
11307,200,1,ATTRACTIONS,Denise Boyer Ruiz,REGIE DES INSTALLATIONS OLYMPIQUES,4141 Pierre-de-Coubertin, ,Montreal,PQ,H1V 3N7, ,5142524604,5142524440,reservation@rio.gouv.qc.ca,http://www.rio.gouv.qc.ca, ,ACTANEWP
11309,200,1,ATTRACTIONS,Bernard Drewery,UNIVERSAL ORLANDO,1000 Universal Studios Plaza, ,Orlando,FL,32819,USA,4073638453,4072246424, ,http://www.uescape.com/studios/, ,ACTANEWP
11310,200,1,ATTRACTIONS,Patrice Geske,WALT DISNEY ATTRACTIONS INC. (ACTA),650 W Georgia,Suite 1015,Vancouver,BC,V6B 4N8, ,6044881000,6044880096, , , ,NEWPGY
